Genre	ZCR Mean	ZCR STD	Spectral Centroid Mean	Spectral Centroid STD	MFCC 1 MEAN	MFCC 1 STD	MFCC 2 MEAN	MFCC 2 STD	MFCC 3 MEAN	MFCC 3 STD	MFCC 4 MEAN	MFCC 4 STD	MFCC 5 MEAN	MFCC 5 STD	MFCC 6 MEAN	MFCC 6 STD	MFCC 7 MEAN	MFCC 7 STD	MFCC 8 MEAN	MFCC 8 STD	MFCC 9 MEAN	MFCC 9 STD	MFCC 10 MEAN	MFCC 10 STD	MFCC 11 MEAN	MFCC 11 STD	MFCC 12 MEAN	MFCC 12 STD	MFCC 13 MEAN	MFCC 13 STD	MFCC 14 MEAN	MFCC 14 STD	MFCC 15 MEAN	MFCC 15 STD	MFCC 16 MEAN	MFCC 16 STD	MFCC 17 MEAN	MFCC 17 STD	MFCC 18 MEAN	MFCC 18 STD	MFCC 19 MEAN	MFCC 19 STD	MFCC 20 MEAN	MFCC 20 STD	MFCC 21 MEAN	MFCC 21 STD	MFCC 22 MEAN	MFCC 22 STD	MFCC 23 MEAN	MFCC 23 STD	MFCC 24 MEAN	MFCC 24 STD	MFCC 25 MEAN	MFCC 25 STD	MFCC 26 MEAN	MFCC 26 STD	MFCC 27 MEAN	MFCC 27 STD	MFCC 28 MEAN	MFCC 28 STD	MFCC 29 MEAN	MFCC 29 STD	MFCC 30 MEAN	MFCC 30 STD	MFCC 31 MEAN	MFCC 31 STD	MFCC 32 MEAN	MFCC 32 STD	MFCC 33 MEAN	MFCC 33 STD	MFCC 34 MEAN	MFCC 34 STD	MFCC 35 MEAN	MFCC 35 STD	MFCC 36 MEAN	MFCC 36 STD	MFCC 37 MEAN	MFCC 37 STD	MFCC 38 MEAN	MFCC 38 STD	MFCC 39 MEAN	MFCC 39 STD	MFCC 40 MEAN	MFCC 40 STD
reggae	0.08333522150522042	0.04719525640898543	1910.8838166956766	710.0642073526141	-199.2588	38.717487	71.70816	18.006025	-16.280092	16.592388	21.829998	11.31923	2.804735	10.253627	0.022277737	8.689887	2.63121	7.9503894	1.3236321	6.98727	-1.1518681	6.9662514	0.22816381	6.8351927	-0.4513166	6.0446424	-0.061869126	5.901513	3.1955407	5.647394	1.861657	5.054379	1.0973041	4.2633667	1.7386642	4.54187	-0.043966576	4.1858864	1.0711423	4.124336	-0.10094885	3.8295934	0.4386949	3.72485	-0.105934866	3.5563564	0.7320799	3.5015824	0.2823272	3.3534513	-0.91947794	3.233319	-0.06741346	2.8490617	1.0941044	2.8003185	0.48447227	2.6852877	-0.17395586	2.724752	-1.0490811	2.4179235	-0.0022171976	2.4091835	0.36058342	2.0593908	0.58193755	2.300237	-0.12446647	1.8843253	-0.66567963	1.9966995	0.5390869	1.744899	0.4853801	1.7733272	-0.4205049	1.7316802	-0.51109034	1.8817124	0.14119688	1.6971171	0.021187712	1.9279993
reggae	0.10086425403615623	0.08718661697792367	3094.4494679187587	1026.2072871667003	-142.7679	35.105694	42.784912	18.865599	11.211891	16.849558	12.475264	12.381936	16.12928	10.450584	7.4086986	9.106436	0.2580799	9.8817425	4.821094	7.8688684	4.263818	7.217731	0.45533577	7.086435	3.3227136	6.8542147	3.6527603	5.598371	2.3169217	5.746831	2.0032377	5.382111	1.559743	5.1565065	1.8205262	4.76722	-1.191005	4.387162	0.18213512	4.6143193	0.3905247	4.201233	-3.1811407	3.9217618	0.75039107	4.131023	-0.4508556	3.6638103	-0.9604455	3.4098501	0.027755702	3.0825672	-0.2681804	2.9728017	-0.09496306	2.7210612	-0.3376344	2.681035	1.1458393	2.6126356	-0.8864934	2.5005944	0.27265307	2.5430357	-0.29857668	2.495281	0.8382758	2.4520745	0.30348107	2.263415	0.23796141	1.9774323	0.06498297	1.9443746	0.32632256	1.7403604	-0.27563944	1.7234471	0.6142833	1.7284325	-0.07691722	1.6281974	-0.09301155	1.7925448
reggae	0.08282126111755607	0.052528760044748796	2081.187059476724	939.0359728883486	-147.74898	50.58966	69.980865	27.360947	-9.724716	17.523111	15.882091	13.227512	5.7670255	12.106339	2.3144422	10.5051775	5.043635	10.013287	5.944526	7.648613	-0.9726314	8.274455	3.7943916	7.3363056	3.9403203	7.432348	2.607958	6.557268	1.2631717	5.2883124	2.0411253	5.1791215	1.6777315	4.9156876	0.42433897	4.8789315	-1.6203798	4.2275033	0.2683754	4.0158815	-0.61918044	3.865731	-1.2153455	3.4860337	0.092970975	3.4978094	-0.6113052	3.2229524	-1.9842087	3.1989627	-0.64431417	3.0512347	-1.1377574	2.517773	0.38553914	2.7736516	0.38020456	2.6243703	-0.3038012	2.5037744	-0.04167258	2.1208582	0.39420375	2.126315	0.51096	1.9337938	0.3910503	2.0069184	-0.049907263	1.9096901	0.30594423	1.9086311	0.13338247	1.9178896	0.4100489	1.8538225	0.2771354	1.6872075	0.17989045	1.7439706	-0.20869686	1.5896051	-0.04456388	1.7169331
reggae	0.06708825768561485	0.0357769551178465	1629.2960017192215	578.8948863448646	-189.83759	33.393368	78.388016	19.577034	-11.685159	15.270507	19.212189	12.628133	0.40684023	9.631797	6.0467453	9.135905	-2.4711177	9.7326975	8.676265	7.810903	0.40273654	8.084703	2.225294	7.773724	-0.83200973	7.6820445	2.0680594	6.812633	1.1662527	5.495513	1.1855245	5.392908	1.3830554	5.7019043	0.68230844	4.9039617	-2.7116296	4.5045943	0.105074	4.8369694	-0.27524832	4.168701	-0.25123158	3.9120412	-0.9496666	4.144753	1.9441079	3.4999287	0.019157562	3.5318313	-0.4607519	2.758763	-0.3414682	3.0106382	-0.7241523	2.710228	0.273314	2.7301128	0.46137413	2.7138062	-0.5961714	2.4866045	-0.51074415	2.4609432	-0.15548737	2.2495306	0.33659822	2.5326917	-0.31353492	1.8736154	-0.07589496	2.049837	0.35385135	1.8379815	-0.07060188	1.882397	-0.17019093	1.7964516	0.18942256	1.7016698	0.46664152	1.7746173	0.06871126	1.6352857
reggae	0.06046832704949729	0.03253161064116059	1728.9380569839393	521.0965874982971	-183.67665	31.662746	74.32231	18.430733	-2.7800574	12.940846	12.994242	11.8116665	13.182561	11.136594	-2.3030968	8.6067705	5.6118813	8.291513	0.65494	7.0036983	2.165795	5.8816485	-0.85897285	6.331544	0.18128587	5.907285	2.607977	5.4836135	0.070604496	5.4235597	1.4110098	4.6797338	1.96752	4.6907115	1.1541184	4.4914045	-0.027853698	4.288612	0.24571866	3.8988757	0.17566594	3.715123	0.5109211	3.6886165	-0.206007	3.159163	0.5700522	3.1911838	0.39277223	3.0051444	-0.75571185	2.9315073	0.12453076	2.5774367	0.32982045	2.609739	-0.6465008	2.3493197	-0.02008711	2.2302997	-0.4552867	2.1248338	0.3239472	2.100403	0.0755822	1.9107708	-0.013501689	1.8624623	0.22691587	1.7721192	-0.0965036	1.7469035	-0.45726898	1.6647613	0.77628607	1.7641827	0.33229563	1.6506164	-0.61573386	1.7865378	0.3246127	1.5615396	0.4365503	1.7949713
reggae	0.07783120045436968	0.05574636880279194	2104.695061638517	947.2681846780134	-209.64851	47.841457	63.721733	25.157864	-1.206605	16.111216	12.624718	14.286461	-0.99474293	10.860304	10.250625	9.731626	-0.35594052	12.185272	5.274749	7.6950107	2.6048071	8.357608	4.9553857	8.188789	3.4390366	7.1046896	3.7963161	6.087691	-0.053837646	5.334391	1.8615981	5.0908995	0.21583952	4.9458656	1.7050785	4.807384	-0.3505242	5.069484	0.1723637	4.5131264	1.0380398	4.721106	0.19973455	4.125452	-0.64535147	3.8842535	0.054351784	4.378379	-0.28661793	3.3499603	-0.034834135	3.038074	0.43914554	3.3601682	0.17898557	2.7848716	-1.0776025	2.6632826	1.1068513	2.4621706	0.08356446	2.5293992	0.4261005	2.4171693	0.42143062	2.3628244	0.121167	2.0885518	0.45596772	2.1864173	0.07886268	2.043649	-0.13895416	1.9449099	0.5165774	1.8948356	-0.346843	1.8704402	-0.008492714	1.8764924	0.34566027	1.7850512	0.3783457	1.8707255
reggae	0.08037456798627224	0.05618000508222858	2460.5870773027177	974.5004005694184	-189.44482	44.46673	60.45891	20.061083	13.21564	17.587471	17.11726	12.732082	1.110867	11.98615	-0.5725235	9.879358	0.08327749	8.461441	11.7797785	7.284519	-5.1936088	6.853889	1.6905239	6.608732	7.60528	6.5432963	-5.535764	5.869314	6.1111856	6.1980176	0.13030359	5.863773	1.9956669	4.9837537	1.113927	4.7723618	0.17676154	5.2156324	1.5271257	3.98225	-1.2684655	4.1294656	0.72882336	3.971552	1.283933	3.5005403	-0.6065541	3.303959	0.20218562	3.2230651	-0.39902982	3.0939803	0.019794354	2.8768754	-0.50179094	2.8232255	0.71250486	2.5439928	-0.79467756	2.3093693	0.2403693	2.344022	0.4547509	2.2019315	0.18958366	2.0492258	0.13956451	2.1122236	-0.13974218	1.9089668	-0.127834	2.023192	0.37983602	1.7761476	0.38963822	1.8556473	0.43863067	1.6101108	-0.06522975	1.6911601	-0.03773692	1.540901	0.15030971	1.7357808
reggae	0.060985686146558395	0.03434764508190299	2288.627178100081	754.6849266298907	-178.85194	38.239494	59.179585	19.005445	3.7504199	14.252637	16.42911	13.389589	3.1555865	10.676612	10.28262	8.367726	5.9784937	9.356171	5.3418684	8.268464	1.4851449	7.1101685	6.4115233	7.820499	3.4870374	7.0312486	2.751958	6.297476	4.1579003	6.332021	0.95229155	6.038567	1.7022417	5.328893	2.1528125	5.441486	-0.82834536	4.7471285	0.0562483	4.6775913	-0.74152625	4.182357	-2.3354123	4.096164	-1.0366473	3.793317	-0.9398407	3.7975662	-1.3128377	3.4073575	-0.12570694	3.096577	0.38991874	3.1662745	-0.28053793	2.7025776	-0.94844043	2.693613	-0.06803443	2.3918545	-0.57850534	2.3967543	0.3350372	2.438565	0.38386965	2.1214964	0.17537151	2.136454	-0.0096137095	2.1125848	-0.23021314	1.9172862	0.4819914	1.9075236	0.4318078	1.9544847	0.11673802	1.6914093	-0.024467645	1.7745314	-0.24650906	1.7343138	0.02535645	1.7704365
reggae	0.12158920630317092	0.10428241343017351	3109.7327645271375	1346.9645744184188	-188.30579	54.063087	40.103672	30.491835	13.118667	17.2816	22.58434	14.222789	11.618736	14.08492	6.7923093	11.886873	2.490602	10.558922	7.900717	7.429808	-2.8503265	8.188999	3.8485663	7.159354	3.8206244	7.703456	1.2477216	6.8788724	2.7210603	6.270048	0.37167615	5.9963427	2.5422556	5.765146	-0.60107046	4.4131374	0.4115903	4.541611	1.1502943	4.3860326	-1.3439794	4.355774	0.23791042	3.8914886	-0.07585425	3.9065814	-0.9633838	3.552688	-0.93229675	3.4456236	0.024708223	3.0003428	-0.27189264	2.8172033	-0.2639622	2.6963084	-0.2791064	2.6448557	0.6637645	2.5788496	-0.9423085	2.306688	0.027239405	2.2911887	0.15091734	2.0792112	0.2647875	1.9852568	0.17305121	1.8909522	0.2730296	1.9703919	0.31345937	1.8678013	-0.28407028	1.9013399	0.04393631	1.7558836	0.114174806	1.7370104	0.02130134	1.5141912	0.036167998	1.7474673
reggae	0.13615569714327147	0.08656663363082885	3089.7484730911488	1145.1994312976565	-165.42184	48.545918	48.77456	20.445932	4.662522	16.920662	5.983586	14.019383	8.097491	12.4575	-0.45695212	9.049598	-0.005982873	8.743961	4.285443	7.5868564	-2.3649719	7.5358477	1.3877351	6.843665	1.2717423	7.091851	-1.4518857	5.7043815	0.037146583	5.972773	0.025576787	5.247817	0.59738463	5.0801883	-0.9090255	5.373208	-1.0918037	4.6034303	1.0470295	4.386607	-1.1023117	4.4230766	-0.47364745	3.8549376	-0.27432632	3.449795	-0.60414636	3.3899534	-0.8947199	3.1546974	-0.90256864	2.9277773	-0.117247134	2.784864	-0.73304844	2.6744227	-0.4832054	2.4962587	-0.39838085	2.3742516	-0.8241783	2.2267466	0.35736942	2.1533363	-0.3845677	1.961527	-0.08736479	1.9931705	-0.34970436	1.845239	-0.096901715	1.8342437	-0.2167366	1.7094357	-0.1046663	1.7231051	-0.07016286	1.6107557	-0.19225779	1.5800593	-0.014546677	1.5090494	-0.29925343	1.6894399
reggae	0.05103162159222738	0.029560277404269527	2152.9019278799583	811.3422754045282	-169.52127	26.199972	57.890793	18.740417	12.089633	13.361421	15.680923	10.796149	3.7546952	10.273618	8.907442	7.8409386	1.781836	7.6541247	4.8717246	6.9376626	2.7754748	6.6600046	4.2785754	6.94836	2.2630663	5.5081773	4.9330344	5.15388	2.0282083	5.2281866	2.9172614	4.4824595	2.8733811	4.7226653	2.1352315	4.3999515	1.4737527	4.2278023	0.62713146	3.6666665	0.45636454	3.6472602	-0.6416829	3.5180545	0.36522177	3.3470078	-0.4002093	3.2780292	0.3166328	2.9940064	0.04887441	2.7350109	-0.36795357	2.6973648	-0.27876014	2.5504315	-0.16605806	2.4505074	-0.0751885	2.3702197	0.013513032	2.1928632	0.14569664	2.0851417	0.4466565	2.028825	0.15440823	1.8550961	-0.17905067	1.8695029	0.6116958	1.8682914	0.2434661	1.7517807	0.6140318	1.7216735	0.5020542	1.5940497	0.22878526	1.5247692	0.18508914	1.5755926	0.24650438	1.6871228
reggae	0.05099348052010828	0.029618583123353998	2148.49442922645	808.4062670523133	-169.5199	26.338177	57.89083	18.730595	11.988573	13.142954	15.590118	11.001687	3.6560476	10.213836	9.073473	7.8549013	1.8758534	7.7084665	4.876962	6.9468293	2.712285	6.630656	4.2714195	6.912154	2.4036832	5.680619	5.0298185	5.083461	2.1432068	5.0589566	2.7790878	4.5793586	2.7613456	4.727169	2.0690708	4.366109	1.3756646	4.2110534	0.6188122	3.6217024	0.4834141	3.6581345	-0.61637896	3.619575	0.35978785	3.3425999	-0.49178514	3.2462075	0.32227606	3.1149259	0.10820012	2.7625086	-0.28932104	2.7618792	-0.29372782	2.4435132	-0.2462151	2.4403045	-0.05190662	2.337935	0.009442571	2.2086167	0.096240334	2.0803368	0.40560126	2.0223851	0.08570703	1.877461	-0.20121637	1.8066175	0.56046134	1.8069736	0.2722801	1.7464187	0.62773764	1.7473739	0.43050036	1.6128219	0.22057945	1.5653243	0.22703713	1.4929037	0.2723745	1.6885216
reggae	0.13501222024845322	0.054863190714005854	2481.5194522237502	658.3645852675031	-142.60477	34.234386	54.492218	16.223883	-15.532608	17.13644	8.407563	12.982083	-4.3574934	14.779076	2.1224437	8.303926	0.74357384	8.6580105	4.3310447	8.308746	-3.6072497	7.258821	1.2368011	6.575588	0.76693225	6.718949	-0.9706986	5.780319	5.119914	5.6364617	-0.34645513	5.7492795	3.3686264	5.251598	1.8604153	4.9365306	-2.788298	4.377133	2.1009567	4.39839	-0.42178568	4.1384726	0.97731453	4.3430486	-2.2276723	3.8421881	0.46512654	3.4644835	-0.29744592	3.2502298	-0.8568322	3.028577	0.42375165	3.002339	-0.38055906	2.8212948	-0.07831815	2.640637	-0.57661086	2.568484	-0.1975053	2.4780278	0.22157586	2.467518	0.25094655	2.0714164	-0.2405136	2.060873	0.07371406	1.9349926	0.020084154	2.0358787	0.34680814	1.9091898	0.07782685	1.8385236	-0.19044288	1.6674882	0.020094316	1.616535	0.039252304	1.5437899	0.21406658	1.8169221
reggae	0.08823842626160093	0.07633216341076456	2456.3701094702765	1216.2792263472866	-172.64217	56.32406	53.897724	27.503561	13.924654	16.956064	20.97053	12.157096	1.3444172	10.530307	5.0827036	9.2465515	-1.1421185	8.586599	3.3932571	8.625722	4.1198025	8.936873	5.8419027	8.352582	0.03571247	7.567338	-0.6896051	6.4868684	-0.80162036	6.0229344	1.9253802	5.4257154	1.2442951	5.687964	-0.02624094	4.957426	0.83016396	4.805824	1.6013925	4.3453555	-1.5603538	3.9615724	-1.5108567	4.1685348	0.5719671	3.8138876	0.7597536	3.633267	0.72913533	3.4077485	0.30679122	3.060903	-1.1205264	2.983181	-0.76662356	2.7236276	0.30471513	2.59084	0.43014464	2.575232	0.27318814	2.133639	-0.06483095	2.307659	0.21330737	2.1739144	0.30459544	2.1022418	0.041808777	2.0611503	0.12183152	1.7766635	0.43494713	1.8446448	0.2449473	1.8459399	0.3870181	1.6525242	0.7616798	1.7741936	0.4132478	1.6311929	-0.1252865	1.8178408
reggae	0.06088825647718484	0.036297036776813264	1778.172233591523	574.5076146015158	-196.21764	32.91128	65.18868	16.93454	-0.8795195	14.694909	26.471735	10.167836	4.4383044	11.079107	7.8937187	6.6644616	5.450124	7.907902	2.2638087	7.799494	2.4186802	6.205555	0.8254032	5.9895906	-0.8846853	5.441075	0.07466089	5.1037316	0.14880362	5.2108426	-2.1966834	5.27317	-0.76009434	4.916497	-0.017758114	4.3453126	-2.7265239	4.8498993	0.063428484	3.7302198	0.06840052	3.665849	-0.806543	3.598556	0.61524904	3.2343721	0.084647246	3.21466	-0.541737	3.0706325	0.13982856	2.7160017	-0.37241855	2.77736	0.12200764	2.5114164	0.23133445	2.4108334	0.046484973	2.342109	-0.052181903	2.0553343	0.021600096	2.1749773	-0.18307734	1.9929571	-0.10109896	1.9218822	0.21760108	1.7289176	0.10714292	1.7127455	0.042691924	1.5642654	0.090939224	1.7738391	0.12312482	1.5735565	0.23403786	1.6120512	-0.11409259	1.4967792	0.03977157	1.5398717
reggae	0.09374924473124517	0.0529338850617426	2316.9096279606247	1022.6605945005133	-208.03093	50.794235	56.56813	23.924631	-6.178552	20.298138	28.097542	13.615393	6.890448	11.267909	12.639198	7.9729776	3.061453	8.145511	3.594537	8.378009	2.6110318	6.522143	4.822518	6.923598	-2.3607626	8.097266	2.5723786	5.9972124	0.98669064	5.4801135	-1.2353019	5.0305853	0.80098236	4.7349105	0.95689595	4.912383	-2.4469216	4.304546	-1.5093476	3.9929605	0.46526244	3.7832105	-2.5132535	4.176046	0.4224088	3.3760917	0.9774241	3.5181243	-1.0308795	3.1067412	0.049876634	3.117856	1.0716228	2.735276	-0.09751104	2.798958	-0.038755104	2.4311204	0.32150045	2.6619296	0.038346592	2.3174253	0.009966089	2.4085174	0.34798053	2.0914996	0.11682717	2.1902883	-0.217208	1.8945831	-0.37433365	1.991917	0.44046152	1.7346991	0.07548514	1.8788853	-0.0056695486	1.650385	0.18126956	1.7162935	-0.23075306	1.6588162	-0.17440598	1.777177
reggae	0.1863670968677494	0.11088285781033186	3002.6481938382785	1042.1409175333272	-203.383	39.627625	37.594692	26.884432	-17.923933	17.002073	20.635023	11.43143	-7.670227	10.1066065	14.977505	11.489382	2.1883912	9.736409	3.2544663	6.7108417	6.949227	6.773607	3.035724	5.6851664	2.8048296	5.5412354	2.6283476	5.933106	1.7249315	5.507095	3.696586	4.5278974	-0.46018884	4.2521315	-2.8117065	4.2209897	1.0769477	3.898064	-1.3280419	3.7748902	-0.14778922	3.4056304	0.21713872	3.1043313	-1.26674	3.2133799	1.0224435	2.9191504	-0.8775211	2.7709398	-0.8786842	2.7974708	0.48817173	2.7923646	-0.08125307	2.4432342	-0.98409283	2.3089738	1.4342093	2.2369707	-1.324712	2.1016803	-0.008529138	1.9868209	0.44342834	1.8398215	-0.45656732	1.8351647	0.6819003	1.7955163	0.08503018	1.7409292	-0.80250466	1.738351	0.7986729	1.7024679	0.09931204	1.5481446	0.03493063	1.5666585	0.8696202	1.5243982	-0.6569878	1.5625625
reggae	0.09429756984725444	0.07064365284706378	2539.081379106247	936.045025344516	-167.96779	45.310368	47.71061	19.97987	2.0685768	16.967674	14.46934	11.997091	-0.23891832	10.629075	3.7817233	11.792975	7.3034835	10.540615	7.1969256	8.884742	0.52343816	8.2267685	8.5171385	7.649749	2.76059	7.669963	1.7145567	5.8462777	3.2355971	5.5909595	3.2318418	5.016084	3.5348518	5.363127	1.8524715	5.0520773	1.0778542	4.1530495	-0.37014574	4.1034517	-0.8515531	4.4126267	-0.8845857	3.9706745	0.6911951	3.8677564	-0.534998	3.2461412	-1.2050225	3.3300726	0.5618672	3.1170745	-0.4046013	2.844313	-0.2551106	2.7027452	0.23925531	2.4334276	0.16042611	2.3952465	0.32146072	2.1463413	0.32205096	2.028853	0.3978779	2.0952065	0.40381628	1.9108996	0.2531476	1.9274223	0.48836944	1.8500799	0.41086864	1.7423561	0.20820446	1.8757871	0.07621866	1.6599046	-0.28973454	1.6684268	0.2607849	1.7043872	-0.22776389	1.6582292
reggae	0.09938166147041763	0.07508080674285261	2566.857509437963	990.3084077123353	-174.46767	46.571667	47.81093	21.204418	2.5923595	18.685097	15.023152	12.455338	-0.4214766	11.31076	3.7957096	12.341094	7.3458104	10.533816	7.2887964	9.390235	0.112433694	8.28674	9.088858	7.8941836	2.1779034	7.552088	1.7203077	6.0749183	2.8958876	5.5681753	3.4490714	5.144827	3.6701424	5.4588747	2.234432	5.1645293	0.6846046	4.0669208	-0.24991076	4.0423064	-1.1640613	4.570594	-0.74027854	3.9602475	0.5700029	3.6596653	-0.24167061	3.2014449	-1.2426151	3.3606277	0.6770659	3.1984456	-0.57466334	2.9835544	-0.3590237	2.8124518	0.18241596	2.4771676	0.24937566	2.3594143	0.33828652	2.3057697	0.21673459	2.1529138	0.33098793	2.1025507	0.51388866	1.950729	0.33259243	1.917348	0.45826188	1.847086	0.6294555	1.7683486	0.1965621	1.8577058	0.11292143	1.648635	-0.20444058	1.7424589	0.28990883	1.734567	-0.21312967	1.656905
reggae	0.09938166147041763	0.07508080674285261	2566.857509437963	990.3084077123353	-174.46767	46.571667	47.81093	21.204418	2.5923595	18.685097	15.023152	12.455338	-0.4214766	11.31076	3.7957096	12.341094	7.3458104	10.533816	7.2887964	9.390235	0.112433694	8.28674	9.088858	7.8941836	2.1779034	7.552088	1.7203077	6.0749183	2.8958876	5.5681753	3.4490714	5.144827	3.6701424	5.4588747	2.234432	5.1645293	0.6846046	4.0669208	-0.24991076	4.0423064	-1.1640613	4.570594	-0.74027854	3.9602475	0.5700029	3.6596653	-0.24167061	3.2014449	-1.2426151	3.3606277	0.6770659	3.1984456	-0.57466334	2.9835544	-0.3590237	2.8124518	0.18241596	2.4771676	0.24937566	2.3594143	0.33828652	2.3057697	0.21673459	2.1529138	0.33098793	2.1025507	0.51388866	1.950729	0.33259243	1.917348	0.45826188	1.847086	0.6294555	1.7683486	0.1965621	1.8577058	0.11292143	1.648635	-0.20444058	1.7424589	0.28990883	1.734567	-0.21312967	1.656905
reggae	0.0711814367024362	0.05241086927815514	1366.6849879747774	684.6857391616163	-253.12456	59.98106	90.175446	23.948095	5.847714	25.750328	14.351788	12.773318	-10.34389	13.108173	0.8129865	9.207045	2.5220444	10.4380245	-0.6810938	7.1286917	0.5787738	8.014398	2.6082065	7.132688	2.1669335	7.7407174	-1.1981148	6.632381	-2.3147137	7.41895	0.3788047	6.270587	-1.346185	6.358887	1.8794453	4.776194	0.009490802	5.878224	1.1130544	5.9567347	-0.18744393	4.808764	-0.9715308	5.568266	0.10446167	4.8791695	-0.8584044	3.9679477	-0.029101143	4.5813727	1.6308573	3.6363142	-0.12271058	3.9296045	-0.47162867	3.4924653	-0.0747359	3.0502033	0.33570135	3.098765	0.20426369	2.6349044	-0.17167006	2.5655835	0.8506116	2.2968776	-0.07824572	2.5080748	0.0058205673	2.4957068	-1.203889	2.729283	-0.026779853	2.232725	1.072365	2.5319479	0.23126112	2.5812273	-0.39034373	2.0073078	-0.6078298	1.9436353	-0.22259894	2.0997548
reggae	0.07597437222061099	0.03891516530814044	1788.5211001813198	653.0642718809044	-189.5602	42.68756	70.96668	18.727552	1.280388	15.099403	21.803429	12.196704	-4.4926157	13.703284	5.989766	7.9997287	1.3089931	8.558118	-0.7609786	7.3928156	-2.818554	6.9628725	3.4479008	6.9576674	0.99941796	6.50403	-1.7518542	6.1471024	0.38612354	6.0829554	0.26760268	5.6876116	-1.3245775	4.9275837	-1.1838063	4.7453556	-2.5779135	4.695122	-1.9352471	4.185424	-1.2632644	4.1914096	0.43710688	3.9164095	0.6918363	4.7401996	-0.3288602	3.7317815	0.030431855	3.7199667	0.75819093	3.642111	1.1068348	3.2037952	-0.86187804	3.659355	0.33140475	2.8578165	2.3870568	3.897899	-1.5200607	3.1944013	-1.5515673	3.0521488	1.8147722	2.8622348	0.24025147	2.4993305	0.032306295	2.1609669	-0.5493364	2.0773194	0.075744815	1.914582	0.64599913	2.1331248	0.16886258	1.7697837	-0.119798414	1.805705	-0.1434059	1.924713	-0.02300322	1.9862838
reggae	0.0993631573859242	0.06202071326917762	1797.2434967059141	526.6147812703138	-206.47342	55.25623	74.76755	16.694374	-27.628057	17.325409	36.347347	12.151397	0.49920008	13.053448	2.593374	10.850878	8.694373	8.582714	-0.8653641	9.264914	2.314283	7.3017488	3.1605961	6.884419	0.3096185	6.671389	5.783273	6.088456	0.6875401	5.5675187	1.4588569	5.4000254	0.1366164	4.9439855	-1.0263348	4.574543	-0.73275834	4.1866016	-0.56115854	4.311129	0.007974488	3.786109	-1.7253824	3.4454427	-0.16438816	3.604036	-0.8976505	3.2348769	-0.9012793	3.2068648	0.43002996	3.282976	0.17353593	3.1042805	0.10818772	2.6622024	-0.4619826	2.4350863	0.44573823	2.4088209	0.31906393	2.278252	-0.40609258	2.1755912	0.056570716	2.0902479	0.12640344	2.1210246	0.11767262	1.8584057	0.027955199	1.7841238	-0.26111633	1.7138957	0.03064321	1.7863076	-0.25593433	1.5940616	-0.058121525	1.5819242	0.06831485	1.4898063	0.1733702	1.5929803
reggae	0.26014779098994584	0.11248885157256536	4435.732059302078	1741.8262591639018	-122.8505	85.294975	35.43884	37.185146	-15.014375	20.79819	2.3153124	10.779956	14.680037	16.962234	5.6422925	9.735007	4.979506	6.8227	5.2551317	6.478729	3.2989821	7.749153	2.9944806	8.312638	1.6532097	3.900913	-3.9330356	4.809638	-0.31787434	3.5172129	-1.0927973	3.9326186	-2.7037299	2.6942856	-1.2972809	3.9004836	-1.1799868	3.5963511	-1.3174042	2.766231	-0.04048282	4.8843126	-1.1316168	3.4293654	-1.6650695	3.3959506	1.8073733	2.2527254	-0.7692989	2.3857539	-1.0225537	2.1301725	-0.028273199	1.6929902	-1.056583	1.8181846	0.2650255	1.8200766	-0.8522003	2.7852476	0.12757201	1.8296353	0.03299302	1.5767951	-1.3488555	1.6014409	1.0837213	2.4873059	0.9702174	1.7304614	-0.43353498	1.3686445	-0.6625505	1.6744945	0.07265989	1.061488	-0.1698725	1.4596273	-0.09841167	1.6129034	0.11951085	1.039541	0.41820058	1.0365503
reggae	0.12183240284222738	0.10948808942565015	3296.462832779134	1453.8352130365088	-163.76465	41.791927	47.56772	24.849323	17.042912	14.309137	9.504855	15.027508	-0.34231016	10.558625	3.7411814	11.208856	-1.0453025	9.465383	-4.621104	8.545749	-0.30880398	7.745209	2.4060426	8.342284	0.85071266	7.6537843	0.48808676	7.0699973	0.515383	6.946754	-1.6341432	6.4549117	1.0204036	5.137939	-0.5344153	4.9688463	-2.2457378	5.3130813	-0.22566718	4.4390254	-0.53795713	4.67664	-0.39671293	4.149015	0.75157547	3.9349785	-0.41229004	4.0096154	-0.76870316	3.8284078	0.63790596	3.346996	-0.13417691	3.399031	-0.76790404	2.8295543	0.27003384	2.7864046	0.4617208	2.8134348	0.32075757	2.7392893	0.16097039	2.5678136	-0.7622725	2.478617	0.0189197	2.2388852	0.066002816	2.1824694	0.48438925	2.0362408	0.12904432	2.0147345	-0.5511898	1.904216	-0.015027119	1.6834805	0.32389796	1.9355183	0.42010456	1.7666441	0.042419776	1.774763
